experiment_id,id,divided_once_experiment_finished,filamented_id,over_ds_red_id,divided_id,survived,antibiotic_start_time,antibiotic_end_time,filamentation_threshold,time_first,time_sos,time_last,length_first,length_sos,length_last,gfp_first,gfp_sos,gfp_last,ds_red_first,ds_red_sos,ds_red_last,n_divisions,time_since_last_division_to_experiment_start,lived_time,dead_or_missing_at_time
Plasmid,xy27_132_20.185-42.140,FALSE,FALSE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,NA,150,39.91418322820997,NA,21.13747098216902,0.9992022004945982,NA,1.067300921170383,-0.0015445285079271679,NA,0.007789740265471482,3,30,150,NA
Plasmid,xy27_133_20.259-41.148,FALSE,FALSE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,NA,150,26.87942032247259,NA,44.43511561608175,1.1251953266139332,NA,1.1734512822678007,-5.438953708709571e-4,NA,0.011456837017010925,1,20,150,NA
Plasmid,xy27_133_24.240-28.208,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,40,NA,80,38.949413720043246,NA,25.16614151175098,1.1314273413885223,NA,1.0845804281611402,-0.0015343129076839193,NA,0.22323831221597132,1,20,40,90
Plasmid,xy27_134_20.153-40.092,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,90,33.69904631947399,NA,31.54256277378484,0.827340246449245,NA,0.7511919961668356,0.0018413296040668743,NA,0.36688566858890337,0,NA,90,100
Plasmid,xy27_135_20.210-40.119,TRUE,FALSE,TRUE,FALSE,TRUE,60,140,47.16756886212937,0,NA,150,31.571594002484563,NA,28.69092612377911,0.7380871521098678,NA,0.5926185113882847,8.430815482254352e-4,NA,0.03241150516317062,0,NA,150,NA
Plasmid,xy27_136_20.055-39.027,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,80,39.49736134623612,NA,37.520668143158254,0.9649804573066572,NA,0.9139663760520095,0.0027368672408780255,NA,0.41577847288112246,0,NA,80,90
Plasmid,xy27_137_20.095-39.057,FALSE,FALSE,FALSE,FALSE,TRUE,60,140,47.16756886212937,0,NA,150,33.591815437036345,NA,35.30695451458402,0.9618700710992556,NA,0.690700605612768,0.0034181596891232676,NA,0.02822580462751113,0,NA,150,NA
Plasmid,xy27_138_20.108-39.069,FALSE,TRUE,FALSE,FALSE,TRUE,60,140,47.16756886212937,0,100,150,13.204477817166822,55.2241137189863,105.44553496189106,1.1316634309440239,0.9680271368086059,0.8406736851551905,-5.415441363771231e-5,0.17021808503369495,0.007809981541482049,0,NA,150,NA
Plasmid,xy27_139_20.216-39.124,FALSE,TRUE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,10,70,46.45741772277607,47.30313734765623,46.77054602951306,0.7841133730728871,0.7499291044175652,0.7881831073153426,0.0023197278950286937,-0.001319809405857836,0.43425596571203356,0,NA,70,80
Plasmid,xy27_14_20.024-44.016,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,70,33.927097323879174,NA,31.64598939510435,0.7883854697914867,NA,0.7992118622652015,0.005205615478650213,NA,0.3684251734267353,0,NA,70,80
Plasmid,xy27_140_20.176-39.132,FALSE,FALSE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,NA,150,25.407304299958035,NA,19.43518367123304,0.9996931168719109,NA,0.9481394023475455,-5.745121458044185e-4,NA,0.028998954557981606,2,10,150,NA
Plasmid,xy27_140_24.182-27.195,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,40,NA,70,26.15296590005025,NA,25.986105777503425,0.8965856878231802,NA,0.9312533779492908,0.0014951115239517014,NA,0.1953737056128793,1,20,30,80
Plasmid,xy27_140_25.181-27.180,FALSE,FALSE,FALSE,TRUE,FALSE,60,140,47.16756886212937,50,NA,70,28.429661758905645,NA,15.26990294654234,0.9141012843694389,NA,0.9465954516036306,-0.0020758835780094018,NA,0.16916791794341218,1,10,20,80
Plasmid,xy27_141_20.001-38.001,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,0,NA,70,44.87828425704671,NA,31.45506985704533,0.7620296310003359,NA,0.8880040198533613,0.006797415511610567,NA,0.46149207449732826,1,60,70,80
Plasmid,xy27_142_20.080-38.048,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,70,24.230633696204187,NA,24.089616933797338,1.0733305734688277,NA,1.098003805745372,6.698145994814173e-4,NA,0.38278044227319036,0,NA,70,80
Plasmid,xy27_143_20.082-38.052,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,70,34.38171068134325,NA,36.32588689240778,1.3116311263949305,NA,1.2287299653345243,3.23190611670292e-4,NA,0.4076830682980687,0,NA,70,80
Plasmid,xy27_144_20.066-37.005,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,90,25.72694469866365,NA,41.88990782951869,0.8707020281430323,NA,0.9105599410369155,-0.0017284271598553916,NA,0.35890308136521176,0,NA,90,100
Plasmid,xy27_145_20.030-37.016,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,70,23.814613175172305,NA,21.59922425128744,0.8731041456839291,NA,0.8853808025700106,0.0027368672408780255,NA,0.42298066063675877,0,NA,70,80
Plasmid,xy27_146_20.063-37.038,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,80,13.77793594949554,NA,15.283223939671084,1.0657869500525634,NA,0.8866361994127571,0.003204670202669531,NA,0.3563708475460382,0,NA,80,90
Plasmid,xy27_147_20.077-37.048,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,90,14.959743802897489,NA,15.622702125491967,1.0562009646085475,NA,0.8644587710086576,0.003316503713189124,NA,0.3721862709720967,0,NA,90,100
Plasmid,xy27_148_20.224-37.138,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,80,36.19176490193995,NA,37.018177203735384,0.7983686852812673,NA,0.7340698822130792,0.0012608371876337513,NA,0.37362638867837433,0,NA,80,90
Plasmid,xy27_149_20.134-36.086,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,120,31.80921105331929,NA,31.891923621244715,0.8088727967744559,NA,0.7437832810680007,0.0036214406444305485,NA,0.3703990484305133,0,NA,120,130
Plasmid,xy27_15_20.036-44.018,FALSE,FALSE,FALSE,FALSE,TRUE,60,140,47.16756886212937,0,NA,150,25.08866757528694,NA,26.556051071106605,1.0200717677102842,NA,0.7919792774696772,-4.1123351045093705e-4,NA,0.05492693057532319,0,NA,150,NA
Plasmid,xy27_150_20.204-36.121,FALSE,TRUE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,0,80,56.995897602494715,56.995897602494715,56.07066865369258,0.6977383228386718,0.6977383228386718,0.667811161088902,0.002207782849752161,0.002207782849752161,0.3738369637596974,0,NA,80,90
Plasmid,xy27_151_20.010-35.008,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,70,34.65719204338545,NA,34.2485512384782,0.7970233495602346,NA,0.8373234619390254,0.003397829320634582,NA,0.3903476264269596,0,NA,70,80
Plasmid,xy27_152_20.161-35.103,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,80,31.1209174807166,NA,31.562021912471735,0.7520464155105554,NA,0.6802077364793652,0.0019736754340938883,NA,0.37759877638569594,0,NA,80,90
Plasmid,xy27_153_20.185-35.115,FALSE,FALSE,TRUE,TRUE,FALSE,60,140,47.16756886212937,0,NA,80,39.91418322820997,NA,40.389978506586566,0.9992022004945982,NA,0.8592985278669806,-0.0015445285079271679,NA,0.36552073169095833,1,60,80,90
Plasmid,xy27_154_20.238-35.161,FALSE,FALSE,FALSE,FALSE,TRUE,60,140,47.16756886212937,0,NA,150,18.712441941827652,NA,25.455539812123984,1.265619895244959,NA,0.9065389236868651,-0.002852987677485437,NA,0.04435724908563559,0,NA,150,NA
Plasmid,xy27_155_20.262-35.162,FALSE,FALSE,FALSE,FALSE,TRUE,60,140,47.16756886212937,0,NA,150,30.45067131541623,NA,32.526068945766355,0.8248556849365856,NA,0.6808410560806313,-0.002413236181124017,NA,0.07373026577802337,0,NA,150,NA
Plasmid,xy27_156_20.033-34.019,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,70,45.49556879344318,NA,45.29826632625975,0.8230906344502168,NA,0.8305780460675521,0.002513058006795658,NA,0.39590329188793993,0,NA,70,80
Plasmid,xy27_157_20.135-34.087,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,70,36.9877322377223,NA,38.85878864741756,1.133938135074015,NA,1.0033956006946976,0.0019125949197770196,NA,0.3518755249817924,0,NA,70,80
Plasmid,xy27_158_20.191-34.123,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,80,34.57540896605443,NA,34.75008036811419,0.8341681062924807,NA,0.7606168411205885,-2.887920271234612e-4,NA,0.41886285218480124,0,NA,80,90
Plasmid,xy27_159_20.267-34.169,FALSE,FALSE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,NA,70,34.464060153899766,NA,35.39340814538641,0.8321219968114671,NA,0.8208009405071778,0.001739513199319737,NA,0.39388974616573286,0,NA,70,80
Plasmid,xy27_16_20.059-44.019,FALSE,FALSE,FALSE,TRUE,TRUE,60,140,47.16756886212937,0,NA,150,29.84228558743372,NA,34.366719548013975,0.8839455279706915,NA,1.0669224283909278,0.0013015844932239204,NA,0.014738730170417024,1,60,150,NA
Plasmid,xy27_160_20.034-33.000,FALSE,TRUE,TRUE,FALSE,FALSE,60,140,47.16756886212937,0,0,80,59.6951749677368,59.6951749677368,119.24428031799064,0.9608507638120107,0.9608507638120107,0.9230014858665218,-0.0014525918624263775,-0.0014525918624263775,0.34535441992024535,0,NA,80,90
